Timestamp,Temperature [C],Relative Humidity,CO2,PM_N_0p5,PM_N_1,PM_N_2p5,PM_N_4,PM_N_10,PM_C_1,PM_C_2p5,PM_C_4,PM_C_10
2019-10-24 15:29:27,24.964752197265625,50.61279296875,800.8477783203125,0,0,0,0,0,0,0,0,0
2019-10-24 15:30:40,25.009613037109375,50.45135498046875,800.3600463867188,0,0,0,0,0,0,0,0,0
2019-10-24 15:31:53,24.96795654296875,50.56884765625,801.957080078125,0,0,0,0,0,0,0,0,0
2019-10-24 15:33:07,24.86114501953125,50.74188232421875,802.3917236328125,0,0,0,0,0,0,0,0,0
2019-10-24 15:34:21,25.0128173828125,50.37628173828125,800.6074340820312,0,0,0,0,0,0,0,0,0
2019-10-24 15:35:35,24.970626831054688,50.48431396484375,795.6049926757812,0,0,0,0,0,0,0,0,0
2019-10-24 15:42:39,24.962081909179688,50.596923828125,800.475439453125,0,0,0,0,0,0,0,0,0
2019-10-24 15:43:50,24.918289184570312,50.78643798828125,802.3147338867187,0,0,0,0,0,0,0,0,0
2019-10-24 15:45:04,24.888916015625,50.90850830078125,799.7254272460938,0,0,0,0,0,0,0,0,0
2019-10-24 15:46:17,24.9786376953125,50.693359375,790.8741821289062,0,0,0,0,0,0,0,0,0
2019-10-24 15:47:29,24.907608032226562,50.65216064453125,792.3958129882812,0,0,0,0,0,0,0,0,0
2019-10-24 15:48:43,24.984512329101562,50.71044921875,803.7895874023437,0,0,0,0,0,0,0,0,0
2019-10-24 15:49:55,24.96795654296875,50.81268310546875,800.2836669921875,0,0,0,0,0,0,0,0,0
2019-10-24 15:51:09,24.973297119140625,50.616455078125,794.8959716796875,0,0,0,0,0,0,0,0,0
2019-10-24 15:52:21,24.932708740234375,50.81085205078125,796.081298828125,0,0,0,0,0,0,0,0,0
2019-10-24 15:53:33,24.793853759765625,50.9320068359375,794.1745361328125,0,0,0,0,0,0,0,0,0
2019-10-24 15:54:47,24.885711669921875,50.8209228515625,791.97099609375,0,0,0,0,0,0,0,0,0
2019-10-24 15:55:59,24.83551025390625,50.826416015625,789.7850830078125,0,0,0,0,0,0,0,0,0
2019-10-24 15:57:13,24.757000732421876,50.95672607421875,785.6841430664062,0,0,0,0,0,0,0,0,0
2019-10-24 15:58:25,24.894790649414062,50.733642578125,785.6775268554687,0,0,0,0,0,0,0,0,0
2019-10-24 15:59:39,24.860610961914062,50.56060791015625,784.16513671875,0,0,0,0,0,0,0,0,0
2019-10-24 16:00:51,24.856338500976562,50.81817626953125,780.8382446289063,0,0,0,0,0,0,0,0,0
2019-10-24 16:22:13,24.71800994873047,51.153564453125,801.8765258789062,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 16:23:26,24.818954467773438,50.82916259765625,799.5753173828125,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 16:24:39,24.779434204101562,50.966796875,799.270263671875,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 16:25:53,24.695045471191406,51.1895751953125,798.8362060546875,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 16:27:05,24.73723907470703,51.0369873046875,798.6177001953125,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 16:28:19,24.766079711914063,51.14501953125,792.2914794921875,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-24 17:02:26,24.137481689453125,53.51409912109375,657.9164672851563,172.10343322753906,197.1353515625,197.69456176757814,197.70417175292968,197.70938415527343,4.795457458496093,4.969292068481446,4.969278335571289,4.969278335571289
2019-10-24 17:03:47,24.15350341796875,53.59710693359375,656.8362670898438,200.55864868164062,229.72928466796876,230.38095703125,230.39215698242188,230.39822998046876,5.652463912963867,5.857364654541016,5.8573486328125,5.8573486328125
2019-10-24 17:05:05,24.204238891601562,53.5626220703125,656.261279296875,215.97040100097655,247.38262329101562,248.084375,248.0964385986328,248.1029815673828,5.970455932617187,6.186883926391602,6.186866760253906,6.186866760253906
2019-10-24 17:06:24,24.28221893310547,53.426513671875,654.6137939453125,250.60610656738282,287.0559814453125,287.8702819824219,287.8842712402344,287.89186401367186,7.000253295898437,7.254011535644532,7.25399169921875,7.25399169921875
2019-10-24 17:07:42,24.36980438232422,53.20343017578125,656.28154296875,249.62793579101563,285.935546875,286.7466674804688,286.76060791015624,286.7681640625,7.071016693115235,7.327339935302734,7.327320098876953,7.327320098876953
2019-10-24 17:09:01,24.42908477783203,53.10455322265625,658.569921875,266.3486083984375,305.0881774902344,305.95362548828126,305.96849365234374,305.9765686035156,7.316236114501953,7.581448364257812,7.581427764892578,7.581427764892578
2019-10-24 17:10:21,24.45098114013672,53.00994873046875,662.4110107421875,291.7908630371094,334.2309326171875,335.1790466308594,335.1953430175781,335.2041870117188,8.160272979736328,8.45608139038086,8.456058502197266,8.456058502197266
2019-10-24 17:11:40,24.50171661376953,52.882080078125,661.0821533203125,291.7896423339844,334.22954711914065,335.1776550292969,335.1939453125,335.202783203125,7.989584350585938,8.279205322265625,8.279182434082031,8.279182434082031
2019-10-24 17:13:00,24.524681091308594,52.8448486328125,658.2420288085938,297.22088623046875,340.4507568359375,341.41650390625,341.43310546875,341.4421081542969,8.299301147460938,8.600149536132813,8.600125885009765,8.600125885009765
2019-10-24 17:14:19,24.554588317871094,52.7349853515625,658.3600463867188,313.5447509765625,359.1488525390625,360.1676513671875,360.18516845703124,360.1946655273438,8.76976318359375,9.087665557861328,9.087640380859375,9.087640380859375
2019-10-24 17:15:39,24.55138397216797,52.720947265625,656.3137329101562,327.9915710449219,375.6969360351562,376.76267700195314,376.78099365234374,376.7909240722656,9.08585433959961,9.415215301513673,9.415189361572265,9.415189361572265
2019-10-24 17:16:56,24.53002166748047,52.69012451171875,654.677783203125,323.32887573242186,370.35606689453124,371.4066589355469,371.42470703125,371.43450927734375,8.983853912353515,9.309516906738281,9.309490966796876,9.309490966796876
2019-10-24 17:18:16,24.51293182373047,52.66632080078125,651.7646850585937,326.28814697265625,373.74574584960936,374.8059509277344,374.824169921875,374.83405151367185,9.058176422119141,9.38653335571289,9.386507415771485,9.386507415771485
2019-10-24 17:19:35,24.462730407714844,52.6763916015625,649.6612915039062,346.55805053710935,396.96384887695314,398.0899169921875,398.10926513671876,398.1197570800781,9.695714569091797,10.04718246459961,10.047154998779297,10.047154998779297
2019-10-24 17:20:55,24.462730407714844,52.53662109375,648.7329223632812,344.7809631347656,394.9283020019531,396.0485900878906,396.0678344726563,396.0782775878906,9.633946228027344,9.983174896240234,9.983147430419923,9.983147430419923
2019-10-24 17:22:14,24.43122100830078,52.437744140625,648.160205078125,326.1300354003906,373.56463623046875,374.62432861328125,374.6425415039063,374.6524169921875,9.112690734863282,9.443024444580079,9.442998504638672,9.442998504638672
