Timestamp,Temperature [C],Relative Humidity,CO2,PM_N_0p5,PM_N_1,PM_N_2p5,PM_N_4,PM_N_10,PM_C_1,PM_C_2p5,PM_C_4,PM_C_10
2019-10-27 12:59:33,22.900588989257812,36.4215087890625,669.9709106445313,nan,nan,2.0375234199794314e-38,-1.9983971555381084e+18,-1.9983971555381084e+18,nan,nan,nan,nan
2019-10-27 13:00:42,22.897918701171875,36.42608642578125,668.3675537109375,0,0,0,0,0,0,0,0,0
2019-10-27 13:01:50,22.933700561523438,36.33331298828125,668.38095703125,0,0,0,0,0,0,0,0,0
2019-10-27 13:02:58,22.914474487304688,36.397705078125,666.3556884765625,0,0,0,0,0,0,0,0,0
2019-10-27 13:04:08,23.023956298828125,36.23870849609375,662.1646606445313,0,0,0,0,0,0,0,0,0
2019-10-27 13:05:19,22.927825927734375,36.31378173828125,667.64091796875,0,0,0,0,0,0,0,0,0
2019-10-27 13:06:27,22.914474487304688,36.35772705078125,665.0229858398437,0,0,0,0,0,0,0,0,0
2019-10-27 13:07:36,22.895248413085938,36.38275146484375,666.485302734375,0,0,0,0,0,0,0,0,0
2019-10-27 13:08:44,22.886703491210938,36.41754150390625,665.449267578125,0,0,0,0,0,0,0,0,0
2019-10-27 13:09:52,22.906463623046875,36.3653564453125,671.6371948242188,0,0,0,0,0,0,0,0,0
2019-10-27 13:11:00,22.872283935546875,36.39434814453125,670.90439453125,0,0,0,0,0,0,0,0,0
2019-10-27 13:12:09,22.892044067382812,36.36962890625,670.2453857421875,0,0,0,0,0,0,0,0,0
2019-10-27 13:13:19,22.989776611328125,36.197509765625,672.209130859375,0,0,0,0,0,0,0,0,0
2019-10-27 13:14:29,22.903793334960938,36.3763427734375,668.5624389648438,0,0,0,0,0,0,0,0,0
2019-10-27 13:15:37,22.889907836914062,36.376953125,668.6620361328125,0,0,0,0,0,0,0,0,0
2019-10-27 13:16:46,22.872283935546875,36.42608642578125,668.9477661132812,0,0,0,0,0,0,0,0,0
2019-10-27 13:17:54,22.897918701171875,36.33819580078125,674.9541381835937,0,0,0,0,0,0,0,0,0
2019-10-27 13:19:03,22.87762451171875,36.4373779296875,673.75078125,0,0,0,0,0,0,0,0,0
2019-10-27 13:20:11,22.8583984375,36.44439697265625,674.5326293945312,0,0,0,0,0,0,0,0,0
2019-10-27 13:21:19,22.84771728515625,36.47247314453125,678.5321655273438,0,0,0,0,0,0,0,0,0
2019-10-27 13:22:29,22.83062744140625,36.49200439453125,676.9911376953125,0,0,0,0,0,0,0,0,0
2019-10-27 13:23:40,22.895782470703125,36.3916015625,683.1672241210938,0,0,0,0,0,0,0,0,0
2019-10-27 13:24:48,22.914474487304688,36.3214111328125,687.2346557617187,0,0,0,0,0,0,0,0,0
2019-10-27 13:25:56,23.015945434570312,36.2982177734375,675.970703125,0,0,0,0,0,0,0,0,0
