Timestamp,TVOC,eCO2,Lux,Visible,Infrared
2019-11-03 04:26:49,0,400,2.04,1,0
2019-11-03 04:27:51,0,400,2.04,1,0
2019-11-03 04:28:52,0,400,-0.5508000000000001,65536,1
2019-11-03 04:29:53,0,400,2.04,1,0
2019-11-03 04:30:55,0,400,2.04,1,0
2019-11-03 04:31:56,0,400,2.04,65536,1
2019-11-03 04:32:58,0,400,2.04,1,0
2019-11-03 04:33:59,0,400,2.04,1,0
2019-11-03 04:35:01,0,400,2.04,1,0
2019-11-03 04:36:02,0,400,2.04,1,0
2019-11-03 04:37:04,0,400,2.04,1,0
2019-11-03 04:38:05,0,400,2.04,1,0
2019-11-03 04:39:06,0,400,2.04,1,1
2019-11-03 04:40:08,0,400,2.04,1,0
2019-11-03 04:41:09,0,400,2.04,1,0
2019-11-03 04:42:10,0,400,2.04,1,0
2019-11-03 04:43:12,0,400,2.04,1,0
2019-11-03 04:44:13,0,400,2.04,1,0
2019-11-03 04:45:15,0,400,2.04,1,0
2019-11-03 04:46:16,0,400,2.04,1,0
2019-11-03 04:47:18,0,400,2.04,1,0
2019-11-03 04:48:19,0,400,2.04,1,0
2019-11-03 04:49:21,0,400,2.04,1,0
2019-11-03 04:50:22,0,400,2.04,1,0
2019-11-03 04:51:23,0,400,2.04,1,0
2019-11-03 04:52:25,0,400,2.04,1,0
2019-11-03 04:53:26,0,400,2.04,65536,1
2019-11-03 04:54:27,0,400,2.04,1,0
2019-11-03 04:55:29,0,400,2.04,1,0
2019-11-03 04:56:30,0,400,-0.5508000000000001,65536,1
2019-11-03 04:57:32,0,400,2.04,1,0
2019-11-03 04:58:33,0,400,2.04,1,0
2019-11-03 04:59:35,0,400,2.04,65536,1
2019-11-03 05:00:36,0,400,2.04,1,0
2019-11-03 05:01:38,0,400,2.04,1,0
2019-11-03 05:02:39,0,400,2.04,1,0
2019-11-03 05:03:40,0,400,2.04,1,0
2019-11-03 05:04:42,0,400,2.04,1,0
2019-11-03 05:05:43,0,400,2.04,1,0
2019-11-03 05:06:44,0,400,2.04,1,0
2019-11-03 05:07:46,0,400,2.04,1,0
2019-11-03 05:08:47,0,400,2.04,1,0
2019-11-03 05:09:49,0,400,2.04,1,0
2019-11-03 05:10:50,0,400,2.04,1,0
2019-11-03 05:11:52,0,400,2.04,1,0
2019-11-03 05:12:53,0,400,2.04,1,0
2019-11-03 05:13:55,0,400,2.04,1,0
2019-11-03 05:14:56,0,400,2.04,1,0
2019-11-03 05:15:57,0,400,2.04,1,0
2019-11-03 05:16:59,0,400,2.04,1,0
2019-11-03 05:18:00,0,400,2.04,1,0
2019-11-03 05:19:01,0,400,2.04,1,0
2019-11-03 05:20:03,0,400,2.04,1,0
2019-11-03 05:21:04,0,400,2.04,1,0
2019-11-03 05:22:06,0,400,2.04,1,0
2019-11-03 05:23:07,0,400,2.04,1,0
2019-11-03 05:24:09,0,400,2.04,1,0
2019-11-03 05:25:10,0,400,2.04,1,0
2019-11-03 05:26:11,0,400,2.04,1,0
2019-11-03 05:27:13,0,400,2.04,1,0
2019-11-03 05:28:14,0,400,2.04,1,0
2019-11-03 05:29:15,0,400,2.04,1,0
2019-11-03 05:30:17,0,400,2.04,1,0
2019-11-03 05:31:18,0,400,-0.5508000000000001,65536,1
2019-11-03 05:32:20,0,400,2.04,1,0
2019-11-03 05:33:21,0,400,2.04,1,0
2019-11-03 05:34:23,0,400,2.04,1,0
2019-11-03 05:35:24,0,400,2.04,1,0
2019-11-03 05:36:26,0,400,2.04,1,0
2019-11-03 05:37:27,0,400,2.04,1,0
2019-11-03 05:38:28,0,400,2.04,1,0
2019-11-03 05:39:29,0,400,2.04,1,0
2019-11-03 05:40:31,0,400,2.04,1,0
2019-11-03 05:41:32,0,400,2.04,1,0
2019-11-03 05:42:34,0,400,2.04,1,0
2019-11-03 05:43:35,0,400,2.04,1,0
2019-11-03 05:44:37,0,400,2.04,1,0
2019-11-03 05:45:38,0,400,2.04,1,0
2019-11-03 05:46:40,0,400,2.04,1,0
2019-11-03 05:47:41,0,400,2.04,65536,1
2019-11-03 05:48:42,0,400,2.04,1,0
2019-11-03 05:49:44,0,400,2.04,1,0
2019-11-03 05:50:45,0,400,2.04,1,0
2019-11-03 05:51:46,0,400,2.04,1,0
2019-11-03 05:52:48,0,400,2.04,1,0
2019-11-03 05:53:49,0,400,2.04,1,0
2019-11-03 05:54:51,0,400,2.04,1,0
2019-11-03 05:55:52,0,400,-0.5508000000000001,65536,1
2019-11-03 05:56:54,0,400,2.04,1,0
2019-11-03 05:57:55,0,400,2.04,1,0
2019-11-03 05:58:57,0,400,2.04,1,0
2019-11-03 05:59:58,0,400,2.04,1,0
2019-11-03 06:00:59,0,400,2.04,1,0
2019-11-03 06:02:01,0,400,2.04,1,0
2019-11-03 06:03:02,0,400,-0.5508000000000001,65536,1
2019-11-03 06:04:04,0,400,2.04,1,0
2019-11-03 06:05:05,0,400,2.04,1,0
2019-11-03 06:06:06,0,400,2.04,1,0
2019-11-03 06:07:08,0,400,2.04,1,0
2019-11-03 06:08:09,0,400,2.04,1,0
2019-11-03 06:09:11,0,400,2.04,1,1
2019-11-03 06:10:12,0,400,2.04,1,0
2019-11-03 06:11:14,0,400,2.04,1,0
2019-11-03 06:12:15,0,400,2.04,1,0
2019-11-03 06:13:16,0,400,2.04,1,0
2019-11-03 06:14:18,0,400,2.04,1,0
2019-11-03 06:15:19,0,400,2.04,1,0
2019-11-03 06:16:21,0,400,-0.5508000000000001,65536,1
2019-11-03 06:17:22,0,400,2.04,1,0
2019-11-03 06:18:23,0,400,2.04,1,0
2019-11-03 06:19:25,0,400,2.04,1,0
2019-11-03 06:20:26,0,400,2.04,1,0
2019-11-03 06:21:28,0,400,2.04,1,0
2019-11-03 06:22:29,0,400,2.04,1,0
2019-11-03 06:23:31,0,400,2.04,1,0
2019-11-03 06:24:32,0,400,2.04,1,0
2019-11-03 06:25:33,0,400,2.04,1,0
2019-11-03 06:26:35,0,400,2.04,1,0
2019-11-03 06:27:36,0,400,2.04,1,0
2019-11-03 06:28:37,0,400,2.04,1,0
2019-11-03 06:29:39,0,400,2.04,1,0
2019-11-03 06:30:40,0,400,2.04,1,0
2019-11-03 06:31:42,0,400,2.04,1,0
2019-11-03 06:32:43,0,400,2.04,1,0
2019-11-03 06:33:45,0,400,2.04,1,0
2019-11-03 06:34:46,0,400,2.04,65536,1
2019-11-03 06:35:48,0,400,2.04,1,0
2019-11-03 06:36:49,0,400,2.04,1,0
2019-11-03 06:37:50,0,400,2.04,1,0
2019-11-03 06:38:52,0,400,2.04,1,0
2019-11-03 06:39:53,0,400,2.04,1,1
2019-11-03 06:40:55,0,400,2.04,1,0
2019-11-03 06:41:56,0,400,2.04,1,0
2019-11-03 06:42:57,0,400,2.04,1,0
2019-11-03 06:43:59,0,400,2.04,1,0
2019-11-03 06:45:00,0,400,2.04,1,0
2019-11-03 06:46:02,0,400,2.04,1,0
2019-11-03 06:47:03,0,400,2.04,1,0
2019-11-03 06:48:04,0,400,2.04,1,0
2019-11-03 06:49:06,0,400,2.04,1,0
2019-11-03 06:50:07,0,400,2.04,1,0
2019-11-03 06:51:09,0,400,2.04,1,0
2019-11-03 06:52:10,0,400,2.04,1,0
2019-11-03 06:53:11,0,400,2.04,1,0
2019-11-03 06:54:13,0,400,-0.5508000000000001,65536,1
2019-11-03 06:55:14,0,400,2.04,1,0
2019-11-03 06:56:16,0,400,2.04,1,0
2019-11-03 06:57:17,0,400,2.04,1,0
2019-11-03 06:58:19,0,400,2.04,1,0
2019-11-03 06:59:20,0,400,2.04,65536,1
2019-11-03 07:00:22,0,400,2.04,65536,1
2019-11-03 07:01:23,0,400,2.04,1,0
2019-11-03 07:02:24,0,400,2.04,1,0
2019-11-03 07:03:26,0,400,2.04,1,0
2019-11-03 07:04:27,0,400,2.04,1,0
2019-11-03 07:05:28,0,400,2.04,1,0
2019-11-03 07:06:30,0,400,2.04,1,0
2019-11-03 07:07:31,0,400,2.04,1,0
2019-11-03 07:08:33,0,400,2.04,1,0
2019-11-03 07:09:34,0,400,2.04,1,0
2019-11-03 07:10:36,0,400,2.04,1,0
2019-11-03 07:11:37,0,400,2.04,1,0
2019-11-03 07:12:39,0,400,2.04,1,0
2019-11-03 07:13:40,0,400,2.04,1,0
2019-11-03 07:14:41,0,400,2.04,1,0
2019-11-03 07:15:43,0,400,2.04,1,0
2019-11-03 07:16:44,0,400,2.04,1,0
2019-11-03 07:17:46,0,400,2.04,1,0
2019-11-03 07:18:47,0,400,2.04,1,0
2019-11-03 07:19:48,0,400,2.04,1,0
2019-11-03 07:20:50,0,400,-0.5508000000000001,65536,1
2019-11-03 07:21:51,0,400,2.04,1,0
2019-11-03 07:22:53,0,400,2.04,1,0
2019-11-03 07:23:54,0,400,2.04,1,0
2019-11-03 07:24:56,0,400,2.04,1,0
2019-11-03 07:25:57,0,400,2.04,1,0
2019-11-03 07:26:58,0,400,2.04,1,0
2019-11-03 07:28:00,0,400,2.04,1,0
2019-11-03 07:29:01,0,400,2.04,1,0
2019-11-03 07:30:02,0,400,2.04,1,0
2019-11-03 07:31:04,0,400,2.04,1,0
2019-11-03 07:32:05,0,400,2.04,1,0
2019-11-03 07:33:07,0,400,2.04,1,0
2019-11-03 07:34:08,0,400,2.04,1,0
2019-11-03 07:35:10,0,400,2.04,1,0
2019-11-03 07:36:11,0,400,2.04,1,0
2019-11-03 07:37:12,0,400,2.04,1,0
2019-11-03 07:38:14,0,400,2.04,1,0
2019-11-03 07:39:15,0,400,2.04,1,0
2019-11-03 07:40:16,0,400,2.04,1,0
2019-11-03 07:41:18,0,400,2.04,1,0
2019-11-03 07:42:19,0,400,-0.5508000000000001,65536,1
2019-11-03 07:43:21,0,400,-0.5508000000000001,65536,1
2019-11-03 07:44:22,0,400,2.04,1,0
2019-11-03 07:45:24,0,400,2.04,1,0
2019-11-03 07:46:25,0,400,2.04,1,0
2019-11-03 07:47:27,0,400,2.04,1,0
2019-11-03 07:48:28,0,400,2.04,1,0
2019-11-03 07:49:29,0,400,2.04,1,0
2019-11-03 07:50:31,0,400,2.04,1,0
2019-11-03 07:51:32,0,400,2.04,1,0
2019-11-03 07:52:33,0,400,2.04,1,0
2019-11-03 07:53:35,0,400,2.04,1,0
2019-11-03 07:54:36,0,400,-0.5508000000000001,65536,1
2019-11-03 07:55:38,0,400,2.04,1,0
2019-11-03 07:56:39,0,400,2.04,1,0
2019-11-03 07:57:41,0,400,2.04,1,0
2019-11-03 07:58:42,0,400,2.04,1,0
2019-11-03 07:59:44,0,400,2.04,1,0
2019-11-03 08:00:45,0,400,2.04,1,0
2019-11-03 08:01:46,0,400,2.04,1,0
2019-11-03 08:02:48,0,400,2.04,1,0
2019-11-03 08:03:49,0,400,2.04,1,0
2019-11-03 08:04:50,0,400,2.04,1,0
2019-11-03 08:05:52,0,400,2.04,1,0
2019-11-03 08:06:53,0,400,2.04,1,0
2019-11-03 08:07:55,0,400,2.04,65536,1
2019-11-03 08:08:56,0,400,2.04,1,0
2019-11-03 08:09:58,0,400,2.04,1,0
2019-11-03 08:10:59,0,400,2.04,1,0
2019-11-03 08:12:01,0,400,2.04,1,0
2019-11-03 08:13:02,0,400,2.04,1,0
2019-11-03 08:14:03,0,400,2.04,1,0
2019-11-03 08:15:05,0,400,2.04,65536,1
2019-11-03 08:16:06,0,400,2.04,1,0
2019-11-03 08:17:08,0,400,2.04,1,1
2019-11-03 08:18:09,0,400,2.04,1,0
2019-11-03 08:19:10,0,400,2.04,1,0
2019-11-03 08:20:12,0,400,2.04,1,0
2019-11-03 08:21:13,0,400,2.04,1,0
